cell	t	lasR	LasR	lasI	LasI	AI1	LasRAI1
7	65.5858651487595	1	0	1	4	213	4
9	65.5890513315769	1	0	1	1	178	5
3	65.5922499412643	1	0	1	4	201	4
5	65.596777002045	1	0	1	4	220	4
8	65.6048222535262	1	0	2	7	212	5
0	65.6142224005396	1	0	1	3	225	4
6	65.6291934695998	1	1	1	3	192	6
5	65.6294140695916	1	0	1	4	221	4
2	65.6297493739783	1	0	1	5	214	2
0	65.6302048152809	1	0	1	3	226	4
1	65.6308981308628	1	0	1	4	213	4
1	65.6317187676702	1	0	1	4	214	4
3	65.6334853300157	1	0	1	4	202	4
8	65.6381279800351	1	0	2	7	213	5
7	65.6431672440174	1	0	1	4	212	4
4	65.6496708739812	1	0	1	2	218	5
6	65.6566262265931	1	2	1	3	193	5
9	65.669515708674	1	0	1	1	179	5
8	65.6703798939213	1	0	2	7	212	5
0	65.6719125251491	1	0	1	3	227	4
5	65.6739399391897	1	0	1	4	222	4
6	65.6766498625018	1	2	1	3	194	5
3	65.6812445442863	1	0	1	4	203	4
2	65.6864296897054	1	0	1	5	215	2
1	65.6923172982149	1	0	1	4	215	4
4	65.6984559735954	1	0	1	2	217	5
9	65.7105152114034	1	0	1	1	180	5
7	65.7416189658195	1	0	1	4	213	4
2	65.7417833915185	1	0	1	5	216	2
5	65.7450115672052	1	0	1	4	223	4
3	65.7472601587158	1	0	1	4	202	4
4	65.750386172507	1	0	1	2	218	5
0	65.7536274900865	1	0	1	3	228	4
7	65.7576751046088	1	0	1	4	214	4
8	65.7628985804711	1	0	2	7	211	5
9	65.7695003057104	1	0	1	1	181	5
6	65.7773336980697	1	2	1	3	195	5
1	65.78668101581	1	0	1	4	216	4
8	65.7869937001103	1	0	2	7	212	5
7	65.788010130085	1	0	1	4	215	4
5	65.7893219759296	1	0	1	4	224	4
6	65.791298540689	1	2	1	3	194	5
2	65.7945385711807	1	0	1	5	217	2
1	65.7979216758702	1	0	1	4	217	4
0	65.8031805736553	1	0	1	3	229	4
9	65.8086420061607	1	0	1	1	182	5
3	65.8143181420471	1	0	1	4	203	4
4	65.8311213563736	1	0	1	2	219	5
9	65.8315586783881	1	0	1	1	183	5
3	65.8319259852012	1	0	1	4	202	4
7	65.8325704605975	1	0	1	4	216	4
5	65.8339761118129	1	0	1	4	225	4
0	65.8354011630597	1	0	1	3	230	4
1	65.8369499795097	1	0	1	4	218	4
2	65.8422278865198	1	0	1	5	218	2
4	65.8479542192961	1	0	1	2	218	5
6	65.8543215115512	1	2	1	3	195	5
8	65.8703791835303	1	0	2	7	213	5
5	65.8714750228698	1	0	1	4	224	4
8	65.8724378393979	1	0	2	7	212	5
1	65.8734686421246	1	0	1	4	219	4
7	65.8758699251355	1	0	1	4	217	4
6	65.8832902647571	1	2	1	3	194	5
4	65.8908919445255	1	0	1	2	219	5
2	65.8997743655943	1	0	1	5	217	2
9	65.9133162791857	1	0	1	1	182	5
3	65.9320174003967	1	0	1	4	203	4
0	65.9541540495136	1	0	1	3	229	4
0	65.9545543133006	1	0	1	3	230	4
4	65.9563030980369	1	0	1	2	220	5
8	65.958477602371	1	1	2	7	213	4
6	65.9606995173106	1	2	1	3	195	5
2	65.9630320160957	1	0	1	5	216	2
1	65.9672538675675	1	0	1	4	220	4
9	65.9716407563844	1	0	1	1	183	5
7	65.9779258193755	1	0	1	4	218	4
5	65.9844480529735	1	0	1	4	225	4
3	66.0075694956192	1	0	1	4	204	4
7	66.0075765282488	1	0	1	4	219	4
2	66.0080083681494	1	0	1	5	217	2
1	66.008920083648	1	0	1	4	221	4
9	66.0099957612217	1	0	1	1	182	5
7	66.0133900955659	1	0	1	4	220	4
0	66.0184013542128	1	0	1	3	231	4
6	66.0239964412865	1	2	1	3	196	5
3	66.0302889450793	1	0	1	4	205	4
4	66.0371130245146	1	0	1	2	219	5
8	66.0449974989858	1	1	2	7	212	4
5	66.056108064611	1	0	1	4	226	4
2	66.0566406927499	1	0	1	5	218	2
9	66.0574089038962	1	0	1	1	183	5
6	66.0593444087388	1	2	1	3	197	5
7	66.0623744439179	1	0	1	4	221	4
8	66.0675039064915	1	2	2	7	213	3
5	66.0751543139884	1	0	1	4	227	4
0	66.0828774498621	1	0	1	3	232	4
1	66.0912674536773	1	0	1	4	222	4
3	66.1087276005962	1	0	1	4	206	4
4	66.126697277821	1	0	1	2	218	5
6	66.1277663944036	1	2	1	3	198	5
0	66.129384982514	1	0	1	3	233	4
1	66.131179562535	1	0	1	4	223	4
4	66.1331530434525	1	0	1	2	219	5
3	66.13549438305	1	0	1	4	207	4
9	66.1378771236612	1	0	1	1	184	5
2	66.1408777816666	1	0	1	5	219	2
8	66.1444271309281	1	1	2	7	212	4
7	66.1481185364517	1	0	1	4	222	4
5	66.1518200545086	1	0	1	4	226	4
6	66.1520595125528	1	2	1	3	199	5
8	66.1528081448539	1	1	2	7	213	4
3	66.1536392146861	1	0	1	4	208	4
9	66.1546740153478	1	0	1	1	185	5
0	66.1570448413165	1	0	1	3	232	4
7	66.1610668109404	1	0	1	4	223	4
2	66.1713040548982	1	0	1	5	220	2
5	66.1818180227326	1	0	1	4	225	4
1	66.1979824689822	1	0	1	4	224	4
4	66.2223993030982	1	0	1	2	220	5
9	66.2229879116546	1	0	1	1	186	5
8	66.2234108118771	1	1	2	7	214	4
0	66.2239571677835	1	0	1	3	233	4
1	66.2249515095807	1	0	1	4	225	4
6	66.2263686420245	1	2	1	3	200	5
7	66.2289389768464	1	0	1	4	224	4
4	66.2344057588687	1	0	1	2	219	5
5	66.2429899285396	1	0	1	4	226	4
2	66.2528075269272	1	0	1	5	221	2
3	66.2678191122448	1	0	1	4	209	4
0	66.2679686688114	1	0	1	3	234	4
3	66.2682611778489	1	0	1	4	210	4
7	66.2686043518531	1	0	1	4	223	4
8	66.2695745144208	1	1	2	7	213	4
0	66.2718425025867	1	0	1	3	235	4
1	66.275415146554	1	0	1	4	224	4
5	66.2791073087772	1	0	1	4	225	4
6	66.2855462709611	1	2	1	3	201	5
4	66.297897662798	1	0	1	2	220	5
2	66.3111684357916	1	0	1	5	222	2
9	66.3273789396678	1	1	1	1	186	5
5	66.3277918251795	1	0	1	4	224	4
8	66.3283539959909	1	1	2	7	212	4
4	66.3291974656847	1	0	1	2	219	5
0	66.3306225441727	1	0	1	3	234	4
2	66.3331293427716	1	0	1	5	223	2
1	66.3363247843324	1	0	1	4	225	4
9	66.3396380901202	1	1	1	1	187	5
6	66.3431200193106	1	2	1	3	200	5
3	66.3474914491042	1	0	1	4	211	4
7	66.3535048443689	1	0	1	4	224	4
4	66.3535820237728	1	0	1	2	218	5
1	66.3542003640457	1	0	1	4	224	4
6	66.3549282965384	1	2	1	3	201	5
7	66.3564933317382	1	0	1	4	225	4
9	66.3586432656873	1	1	1	1	188	5
3	66.3615553202242	1	0	1	4	212	4
5	66.3660604721069	1	0	1	4	223	4
0	66.3709492255136	1	0	1	3	233	4
2	66.3769649150916	1	0	1	5	224	2
8	66.3858217713557	1	1	2	7	213	4
3	66.3859250697849	1	0	1	4	211	4
2	66.386533088137	1	0	1	5	223	2
9	66.3870078276657	1	1	1	1	187	5
7	66.3874930363079	1	0	1	4	226	4
6	66.3880055828183	1	2	1	3	202	5
4	66.3894004630554	1	0	1	2	217	5
1	66.3908315465949	1	0	1	4	225	4
8	66.3929295700207	1	1	2	7	214	4
0	66.3956781362347	1	0	1	3	234	4
5	66.4034958255641	1	0	1	4	224	4
3	66.4038110692188	1	0	1	4	210	4
4	66.4041597933235	1	0	1	2	216	5
1	66.4048703875003	1	0	1	4	226	4
6	66.4060624823749	1	1	1	3	201	6
9	66.4076624003781	1	1	1	1	188	5
8	66.4103798688	1	1	2	7	215	4
7	66.4133783945424	1	0	1	4	227	4
2	66.4174716992845	1	0	1	5	224	2
0	66.4230844139663	1	0	1	3	235	4
5	66.4308082841878	1	0	1	4	225	4
4	66.4317034287803	1	0	1	2	215	5
1	66.4323345906876	1	0	1	4	227	4
9	66.4336012968404	1	1	1	1	189	5
0	66.4358996025828	1	0	1	3	234	4
2	66.4382815990673	1	0	1	5	225	2
8	66.4415613253211	1	1	2	7	216	4
6	66.4453814445139	1	1	1	3	202	6
3	66.4506489654148	1	0	1	4	211	4
7	66.457764803067	1	0	1	4	228	4
5	66.4708317291067	1	0	1	4	226	4
8	66.4721046136826	1	1	2	7	217	4
4	66.4735832570721	1	0	1	2	216	5
2	66.4756506830588	1	0	1	5	226	2
0	66.4777923054196	1	0	1	3	235	4
6	66.4813718325593	1	1	1	3	203	6
5	66.4854510636203	1	0	1	4	227	4
3	66.4895731918648	1	0	1	4	212	4
7	66.4955290225469	1	0	1	4	227	4
1	66.5021372316539	1	0	1	4	226	4
9	66.524474605	1	1	1	1	190	5
8	66.524841434896	1	1	2	7	218	4
1	66.5253642161176	1	0	1	4	225	4
6	66.5260828650705	1	1	1	3	204	6
0	66.5268175578592	1	0	1	3	236	4
3	66.5278819403527	1	0	1	4	213	4
7	66.5292156443381	1	0	1	4	226	4
9	66.5306239849804	1	1	1	1	189	5
2	66.5322211718801	1	0	1	5	227	2
4	66.5446458923313	1	0	1	2	217	5
5	66.559201013172	1	0	1	4	228	4
6	66.5593496577792	1	1	1	3	203	6
2	66.5595870213008	1	0	1	5	228	2
7	66.5600885937463	1	0	1	4	225	4
9	66.5611277625437	1	1	1	1	190	5
4	66.5625965908409	1	0	1	2	218	5
8	66.564972318826	1	1	2	7	219	4
1	66.5676358906792	1	0	1	4	224	4
3	66.57369074144	1	0	1	4	214	4
0	66.5810021391378	1	0	1	3	237	4
5	66.588672917919	1	0	1	4	229	4
4	66.5887608553537	1	0	1	2	219	5
8	66.5889696700549	1	1	2	7	220	4
1	66.5903466263196	1	0	1	4	223	4
7	66.5916955627843	1	0	1	4	224	4
2	66.5946821403566	1	0	1	5	227	2
6	66.5996238245505	1	1	1	3	204	6
5	66.6055427771869	1	0	1	4	228	4
0	66.6127047544221	1	0	1	3	236	4
9	66.6220188882078	1	1	1	1	191	5
3	66.6409583870197	1	0	1	4	215	4
7	66.6409675739712	1	0	1	4	225	4
0	66.6415248764686	1	0	1	3	237	4
1	66.6420962776181	1	0	1	4	222	4
8	66.6431306583697	1	1	2	7	221	4
7	66.6442125726614	1	0	1	4	226	4
3	66.6457699621685	1	0	1	4	216	4
5	66.6477124231758	1	0	1	4	229	4
6	66.6501886457561	1	1	1	3	205	6
9	66.6545474025777	1	1	1	1	192	5
4	66.6626204335487	1	0	1	2	218	5
2	66.6741688614136	1	0	1	5	226	2
9	66.6747512666559	1	1	1	1	191	5
4	66.6765531998178	1	0	1	2	219	5
8	66.6783742799241	1	1	2	7	222	4
7	66.6803527443487	1	0	1	4	225	4
6	66.6857237915326	1	1	1	3	206	6
0	66.6926556100887	1	0	1	3	238	4
3	66.6997931894664	1	0	1	4	217	4
1	66.7079800755535	1	0	1	4	223	4
5	66.7169818875198	1	0	1	4	230	4
2	66.7317333060134	1	0	1	5	227	2
4	66.7322155454974	1	0	1	2	218	5
0	66.7326626115325	1	0	1	3	239	4
8	66.7341134410897	1	1	2	7	223	4
2	66.7362883798858	1	0	1	5	226	2
1	66.7400322796391	1	0	1	4	222	4
5	66.7438218696123	1	0	1	4	231	4
6	66.7481316807759	1	1	1	3	207	6
7	66.7527690609065	1	0	1	4	224	4
9	66.7587749017482	1	1	1	1	190	5
3	66.7684603734022	1	0	1	4	218	4
9	66.7686421600308	1	1	1	1	189	5
7	66.7690894123887	1	0	1	4	223	4
4	66.7698801794693	1	0	1	2	219	5
8	66.7707076371669	1	1	2	7	224	4
3	66.7755648867249	1	0	1	4	217	4
0	66.7808295684888	1	0	1	3	238	4
2	66.7887048694327	1	0	1	5	227	2
6	66.7973257732599	1	1	1	3	208	6
1	66.8077346348225	1	0	1	4	223	4
5	66.8185461937471	1	0	1	4	230	4
8	66.8185677527824	1	1	2	7	223	4
3	66.8185940760657	1	0	1	4	218	4
0	66.81913643435	1	0	1	3	239	4
6	66.819819060677	1	1	1	3	207	6
4	66.8206220737764	1	0	1	2	218	5
9	66.8217006854818	1	1	1	1	188	5
2	66.8231279672461	1	0	1	5	228	2
5	66.8261303568131	1	0	1	4	231	4
7	66.829499486076	1	0	1	4	222	4
1	66.8379581125325	1	0	1	4	222	4
5	66.8381603474397	1	0	1	4	232	4
0	66.839027587396	1	0	1	3	240	4
4	66.840106668488	1	0	1	2	217	5
7	66.8411991530581	1	0	1	4	221	4
2	66.842342786679	1	0	1	5	227	2
9	66.8471120909805	1	1	1	1	189	5
8	66.8526228765975	1	1	2	7	222	4
3	66.8587397497165	1	0	1	4	219	4
6	66.8681322598848	1	1	1	3	208	6
1	66.8777905713785	1	0	1	4	223	4
5	66.8795917887608	1	0	1	4	233	4
1	66.8820605721692	1	0	1	4	224	4
3	66.8849030932313	1	0	1	4	220	4
7	66.8890697312443	1	0	1	4	222	4
2	66.8949100858433	1	0	1	5	228	2
8	66.9018299178122	1	1	2	7	223	4
0	66.909976397538	1	0	1	3	239	4
9	66.9196488055302	1	1	1	1	190	5
4	66.9352709044604	1	0	1	2	218	5
6	66.9538071871637	1	1	1	3	209	6
5	66.9540794443881	1	0	1	4	232	4
4	66.954540370162	1	0	1	2	217	5
3	66.9550158812333	1	0	1	4	221	4
1	66.9556223315437	1	0	1	4	225	4
8	66.9570209246147	1	1	2	7	224	4
6	66.9590626521519	1	1	1	3	210	6
2	66.9614540522005	1	0	1	5	227	2
9	66.9640951582248	1	1	1	1	191	5
7	66.9677740360628	1	0	1	4	223	4
0	66.9750326743367	1	0	1	3	238	4
3	66.9962647130731	1	0	1	4	222	4
8	66.9965397658177	1	1	2	7	225	4
3	66.9973410432228	1	0	1	4	221	4
7	66.9989505427891	1	0	1	4	224	4
4	67.0008527437692	1	0	1	2	216	5
6	67.0039573292249	1	1	1	3	211	6
1	67.0071158224252	1	0	1	4	226	4
2	67.0114841881675	1	0	1	5	228	2
9	67.0165000158829	1	1	1	1	192	5
0	67.0236333013979	1	0	1	3	239	4
5	67.0321395966691	1	0	1	4	231	4
5	67.0321818559476	1	0	1	4	232	4
3	67.0322375754674	1	0	1	4	220	4
9	67.0325210632489	1	1	1	1	193	5
7	67.0328674581449	1	0	1	4	223	4
8	67.0341016477521	1	1	2	7	224	4
4	67.0366819079115	1	0	1	2	215	5
1	67.0394236028276	1	0	1	4	227	4
6	67.0422813584644	1	0	1	3	210	7
2	67.0459427407093	1	0	1	5	229	2
5	67.0511758320115	1	0	1	4	233	4
0	67.0641936848022	1	0	1	3	240	4
9	67.0644946471464	1	1	1	1	194	5
2	67.0649509775128	1	0	1	5	230	2
0	67.066871276186	1	0	1	3	241	4
1	67.0694344870888	1	0	1	4	228	4
3	67.0734098603159	1	0	1	4	221	4
7	67.0774512373052	1	0	1	4	224	4
4	67.0829002697162	1	0	1	2	216	5
5	67.0886312572427	1	0	1	4	234	4
8	67.0968349844359	1	0	2	7	223	5
6	67.1139799159162	1	0	1	3	211	7
5	67.1140578310685	1	0	1	4	235	4
6	67.1145998060918	1	0	1	3	212	7
1	67.1154866438108	1	0	1	4	229	4
7	67.1164667728106	1	0	1	4	223	4
9	67.1179680875018	1	1	1	1	195	5
4	67.120499805266	1	0	1	2	215	5
3	67.1231058393121	1	0	1	4	222	4
0	67.1259056208171	1	0	1	3	242	4
8	67.1329407994151	1	0	2	7	224	5
2	67.1404697773494	1	0	1	5	229	2
5	67.1490568099059	1	0	1	4	236	4
3	67.1492958838196	1	0	1	4	223	4
1	67.1508551214199	1	0	1	4	230	4
0	67.1525346467813	1	0	1	3	243	4
7	67.1554633303156	1	0	1	4	224	4
5	67.1584795542137	1	0	1	4	237	4
2	67.1615110229311	1	0	1	5	230	2
4	67.1647574909573	1	0	1	2	216	5
8	67.1684931818006	1	0	2	7	225	5
6	67.1727231697721	1	0	1	3	213	7
9	67.1787451378611	1	1	1	1	196	5
5	67.1791324538779	1	0	1	4	238	4
0	67.1804382799444	1	0	1	3	244	4
1	67.1813828961592	1	0	1	4	231	4
4	67.1827816300927	1	0	1	2	217	5
2	67.1845005084895	1	0	1	5	229	2
6	67.1880211788364	1	0	1	3	214	7
8	67.1915565754887	1	0	2	7	224	5
9	67.1962737196725	1	1	1	1	197	5
7	67.2014341943566	1	0	1	4	225	4
3	67.2081705129374	1	0	1	4	224	4
2	67.2082588165856	1	0	1	5	230	2
5	67.2095796675046	1	0	1	4	237	4
3	67.2112118977445	1	0	1	4	225	4
6	67.2129436384046	1	0	1	3	215	7
7	67.2161020920237	1	0	1	4	226	4
8	67.2198699803182	1	0	2	7	223	5
4	67.2245655192153	1	0	1	2	218	5
0	67.2301225743347	1	0	1	3	243	4
9	67.2360367814169	1	1	1	1	196	5
1	67.2430627161728	1	0	1	4	230	4
2	67.2501983849422	1	0	1	5	229	2
8	67.2502554105447	1	0	2	7	222	5
3	67.2503635707396	1	0	1	4	226	4
2	67.250486066783	1	0	1	5	230	2
9	67.2513463436478	1	1	1	1	197	5
4	67.2529468033315	1	0	1	2	217	5
5	67.2556273075604	1	0	1	4	236	4
6	67.2589913995323	1	0	1	3	214	7
1	67.2633536492792	1	0	1	4	229	4
7	67.2679973880147	1	0	1	4	225	4
0	67.2776533488502	1	0	1	3	244	4
7	67.2779754170222	1	0	1	4	226	4
8	67.2786427319404	1	0	2	7	221	5
2	67.2793575536814	1	0	1	5	231	2
6	67.2812204047693	1	0	1	3	215	7
1	67.2843824914778	1	0	1	4	228	4
9	67.2875920965923	1	1	1	1	198	5
4	67.291110347596	1	0	1	2	216	5
3	67.2962399633723	1	0	1	4	227	4
0	67.3013962969305	1	0	1	3	243	4
5	67.3092004909302	1	0	1	4	237	4
8	67.3099654116993	1	0	2	7	222	5
3	67.3107011372083	1	0	1	4	228	4
7	67.3115118370367	1	0	1	4	227	4
0	67.3130979882296	1	0	1	3	244	4
5	67.3149154402524	1	0	1	4	238	4
1	67.3169367992994	1	0	1	4	229	4
9	67.3197702772193	1	1	1	1	199	5
2	67.327376370991	1	0	1	5	230	2
6	67.3386801348277	1	0	1	3	216	7
4	67.3506463810079	1	0	1	2	217	5
8	67.3512916092329	1	0	2	7	223	5
2	67.3524005038232	1	0	1	5	231	2
6	67.353776843174	1	0	1	3	217	7
5	67.3562991198885	1	0	1	4	239	4
3	67.3591002303908	1	0	1	4	229	4
4	67.362778327082	1	0	1	2	218	5
7	67.3677675715915	1	0	1	4	226	4
0	67.373113395766	1	0	1	3	245	4
9	67.3801672376028	1	1	1	1	200	5
1	67.3926389321021	1	0	1	4	228	4
5	67.3933462201819	1	0	1	4	240	4
7	67.3944024077352	1	0	1	4	227	4
3	67.3965451413967	1	0	1	4	230	4
1	67.3988514749069	1	0	1	4	229	4
4	67.401559319507	1	0	1	2	217	5
9	67.406438550606	1	1	1	1	201	5
8	67.4116541060355	1	0	2	7	224	5
0	67.4173493964333	1	0	1	3	246	4
6	67.4260027326379	1	0	1	3	218	7
2	67.4355357095335	1	0	1	5	230	2
8	67.4372011580197	1	0	2	7	225	5
6	67.4395134256845	1	0	1	3	217	7
9	67.4419248794363	1	1	1	1	202	5
2	67.444680300883	1	0	1	5	231	2
3	67.447995614835	1	0	1	4	229	4
5	67.4513665960328	1	0	1	4	241	4
0	67.4586477397168	1	0	1	3	247	4
1	67.4669980561519	1	0	1	4	230	4
7	67.4755239389995	1	0	1	4	226	4
4	67.4848722905078	1	0	1	2	216	5
9	67.4848974882877	1	1	1	1	203	5
1	67.484950460195	1	0	1	4	231	4
9	67.4850273588306	1	1	1	1	202	5
8	67.4851761809912	1	0	2	7	226	5
4	67.4856017779746	1	0	1	2	217	5
2	67.4873889482767	1	0	1	5	230	2
6	67.4893412066811	1	0	1	3	218	7
0	67.4915698036273	1	0	1	3	248	4
3	67.4982619095315	1	0	1	4	228	4
7	67.505887815794	1	0	1	4	227	4
5	67.51835916291	1	0	1	4	242	4
8	67.5183668456073	1	0	2	7	227	5
7	67.5185438599062	1	0	1	4	228	4
6	67.5191880957198	1	0	1	3	219	7
5	67.5203187532231	1	0	1	4	243	4
4	67.5215026657304	1	0	1	2	216	5
3	67.5262020896396	1	0	1	4	229	4
0	67.5320028928315	1	0	1	3	247	4
2	67.5380354565775	1	0	1	5	231	2
1	67.5455816565288	1	0	1	4	230	4
9	67.5563706699966	1	1	1	1	201	5
5	67.5567289308444	1	0	1	4	244	4
6	67.5574796215431	1	0	1	3	220	7
9	67.5586445200522	1	1	1	1	200	5
2	67.5601448574369	1	0	1	5	232	2
0	67.5627148721167	1	0	1	3	246	4
4	67.5657803601851	1	0	1	2	217	5
7	67.5700537766595	1	0	1	4	229	4
3	67.5750526813124	1	0	1	4	230	4
1	67.581232670628	1	0	1	4	229	4
8	67.588238472518	1	0	2	7	228	5
8	67.588296655186	1	0	2	7	227	5
3	67.5884987158777	1	0	1	4	231	4
4	67.5887266818015	1	0	1	2	218	5
0	67.5889598335332	1	0	1	3	247	4
2	67.5896503237734	1	0	1	5	231	2
3	67.5905906012474	1	0	1	4	232	4
6	67.5920119322097	1	0	1	3	221	7
1	67.5936022545636	1	0	1	4	230	4
9	67.5966368748766	1	1	1	1	201	5
5	67.599916636055	1	0	1	4	245	4
7	67.615942341318	1	0	1	4	230	4
0	67.6161874791276	1	0	1	3	248	4
8	67.6165603541729	1	0	2	7	226	5
4	67.6169930510066	1	0	1	2	219	5
5	67.6178676901461	1	0	1	4	246	4
1	67.6187498508214	1	0	1	4	231	4
2	67.6197183320025	1	0	1	5	232	2
9	67.6246722132626	1	1	1	1	202	5
6	67.6288146787981	1	0	1	3	220	7
3	67.6331173956121	1	0	1	4	233	4
7	67.6451763195644	1	0	1	4	231	4
5	67.6453880915594	1	0	1	4	245	4
9	67.646296537883	1	1	1	1	201	5
6	67.6472705442518	1	0	1	3	221	7
8	67.6490060682934	1	0	2	7	227	5
3	67.6510121408444	1	0	1	4	234	4
1	67.6539182800859	1	0	1	4	232	4
0	67.657413930219	1	0	1	3	249	4
4	67.6611247694179	1	0	1	2	220	5
7	67.6674507281803	1	0	1	4	232	4
2	67.6761684392639	1	0	1	5	233	2
6	67.6766836950062	1	0	1	3	222	7
0	67.6772069505621	1	0	1	3	248	4
7	67.6782629095922	1	0	1	4	233	4
9	67.6795829301207	1	1	1	1	200	5
2	67.6812507191878	1	0	1	5	232	2
3	67.6832071529441	1	0	1	4	235	4
1	67.6875971882344	1	0	1	4	233	4
5	67.6920865784139	1	0	1	4	246	4
8	67.696859006837	1	0	2	7	228	5
4	67.7033627280705	1	0	1	2	221	5
5	67.7034851141596	1	0	1	4	247	4
7	67.7037310474641	1	0	1	4	234	4
9	67.7040991702904	1	1	1	1	201	5
6	67.7044912428626	1	0	1	3	223	7
4	67.7050202669723	1	0	1	2	222	5
7	67.7063985969087	1	0	1	4	233	4
0	67.7089538787639	1	0	1	3	249	4
8	67.7127826371377	1	0	2	7	229	5
2	67.7175306001825	1	0	1	5	231	2
3	67.7225887825859	1	0	1	4	236	4
1	67.7278073745927	1	0	1	4	234	4
9	67.727850079247	1	1	1	1	202	5
5	67.7282095645949	1	0	1	4	246	4
1	67.7289734091771	1	0	1	4	233	4
4	67.7299217487614	1	0	1	2	221	5
3	67.7308729952363	1	0	1	4	235	4
2	67.7325294520867	1	0	1	5	232	2
7	67.735141075698	1	0	1	4	234	4
0	67.7378861860068	1	0	1	3	250	4
6	67.7422254809806	1	0	1	3	224	7
8	67.7529271177643	1	0	2	7	230	5
6	67.7532034680933	1	0	1	3	225	7
0	67.7537487113602	1	0	1	3	251	4
1	67.754786700754	1	0	1	4	234	4
8	67.7571884089136	1	0	2	7	229	5
9	67.7604445217164	1	1	1	1	201	5
3	67.7644331988865	1	0	1	4	236	4
7	67.7699835391702	1	0	1	4	233	4
5	67.7769305690179	1	0	1	4	247	4
6	67.7843003727483	1	0	1	3	226	7
4	67.7922406669693	1	0	1	2	222	5
2	67.8061504613595	1	0	1	5	233	2
1	67.8062252153084	1	0	1	4	233	4
9	67.8067505703564	1	1	1	1	202	5
2	67.8074350332515	1	0	1	5	234	2
8	67.8083897770755	1	0	2	7	228	5
0	67.8095833005989	1	0	1	3	252	4
4	67.8130481006717	1	0	1	2	223	5
7	67.818450304321	1	0	1	4	234	4
5	67.8256492434209	1	0	1	4	248	4
6	67.8455024665361	1	0	1	3	227	7
3	67.8658927032864	1	0	1	4	237	4
3	67.8662444619729	1	0	1	4	236	4
0	67.8667014773562	1	0	1	3	253	4
1	67.8676846924097	1	0	1	4	234	4
5	67.868757365304	1	0	1	4	247	4
8	67.8700859587732	1	0	2	7	229	5
6	67.8714469452714	1	0	1	3	228	7
2	67.8737774549843	1	0	1	5	233	2
7	67.8769319549062	1	0	1	4	235	4
9	67.8815868052513	1	1	1	1	201	5
4	67.8900835656421	1	0	1	2	224	5
1	67.8902150396041	1	0	1	4	235	4
3	67.8903483117917	1	0	1	4	235	4
0	67.8907460005591	1	0	1	3	254	4
7	67.8924276147607	1	0	1	4	236	4
2	67.8949983845102	1	0	1	5	234	2
4	67.8976234524614	1	0	1	2	225	5
9	67.9007632831215	1	1	1	1	202	5
6	67.9058774189195	1	0	1	3	229	7
5	67.9112516870825	1	0	1	4	246	4
8	67.9172486747718	1	0	2	7	230	5
5	67.9172650558155	1	0	1	4	247	4
9	67.9174220630791	1	1	1	1	203	5
8	67.9176381942505	1	0	2	7	229	5
4	67.9179890746289	1	0	1	2	226	5
3	67.9184994722871	1	0	1	4	234	4
2	67.9193726851061	1	1	1	5	234	2
7	67.9209330605497	1	0	1	4	237	4
1	67.9271317065848	1	0	1	4	236	4
9	67.9340228957278	1	1	1	1	202	5
0	67.9425249898029	1	0	1	3	255	4
6	67.9541741774572	1	0	1	3	230	7
1	67.9551418546014	1	0	1	4	237	4
7	67.9576882176459	1	0	1	4	236	4
6	67.960337330949	1	0	1	3	231	7
9	67.9641098318514	1	1	1	1	203	5
8	67.9683520452943	1	0	2	7	230	5
4	67.9743834346425	1	0	1	2	227	5
5	67.9806947716404	1	0	1	4	246	4
0	67.988567060687	1	0	1	3	256	4
2	68.0015873749633	1	1	1	5	235	2
3	68.015550964408	1	0	1	4	235	4
4	68.0160348534534	1	0	1	2	228	5
0	68.0164446876568	1	0	1	3	257	4
7	68.0168993149543	1	0	1	4	237	4
3	68.01745176497	1	0	1	4	236	4
1	68.0183234405829	1	0	1	4	236	4
9	68.0208031730851	1	1	1	1	204	5
8	68.0248075812249	1	0	2	7	231	5
6	68.0292689884207	1	0	1	3	232	7
2	68.0351322237527	1	1	1	5	236	2
5	68.0415679956911	1	0	1	4	247	4
1	68.0416014936361	1	0	1	4	237	4
6	68.0429277593228	1	0	1	3	233	7
2	68.0446567027555	1	1	1	5	237	2
8	68.0464528688187	1	0	2	7	230	5
3	68.0483291190774	1	0	1	4	235	4
5	68.0510032118489	1	0	1	4	248	4
0	68.0537972177569	1	0	1	3	256	4
9	68.0575230328557	1	1	1	1	203	5
7	68.0630603313637	1	0	1	4	238	4
4	68.0700373660964	1	0	1	2	229	5
7	68.0704238696342	1	0	1	4	239	4
2	68.0710420275425	1	1	1	5	236	2
3	68.0718891258437	1	0	1	4	234	4
0	68.0728028379815	1	0	1	3	257	4
4	68.0750011855705	1	0	1	2	228	5
9	68.0792734928398	1	1	1	1	204	5
5	68.0839359702511	1	0	1	4	249	4
6	68.0925563730268	1	0	1	3	234	7
8	68.1069769196181	1	0	2	7	231	5
1	68.1290188569544	1	0	1	4	238	4
9	68.1296544660033	1	1	1	1	205	5
8	68.1305462864145	1	0	2	7	232	5
7	68.1316335503395	1	0	1	4	240	4
3	68.1328772478189	1	0	1	4	235	4
1	68.1343933229252	1	0	1	4	239	4
0	68.1361686627531	1	0	1	3	256	4
6	68.1381532129051	1	0	1	3	235	7
